"Applicant","Edu_Parent1","Edu_Parent2","Sex","White","Asian","HSGPA","SAT_ACT","College","Admitted","Enrolled","College_GPA","Admit_Tree_Pred","Admit_Tree_Prob","Enrolled_Factor","Enroll_Tree_Pred","Enroll_Tree_Prob"
4105,5,5,"F","0","0",4.44,1260,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4112,1,1,"F","1","0",4,1190,"Arts & Letters","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
4114,7,6,"M","1","0",4.12,1230,"Business & Economics","1","0",NA,1,0.717948717948718,"0","0",0.00160901045856798
4115,7,3,"F","1","0",4.23,1330,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4120,6,4,"F","1","0",3.36,1100,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4127,4,4,"M","0","0",4.05,1230,"Arts & Letters","1","0",NA,1,0.666666666666667,"0","0",0.00160901045856798
4130,6,6,"M","1","0",4.04,1200,"Business & Economics","1","0",NA,1,0.717948717948718,"0","0",0.00160901045856798
4135,2,2,"M","0","0",4.4,1310,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4142,6,6,"M","0","0",4.12,1350,"Math & Science","1","1",3.284,1,0.896933560477002,"1","0",0.123106060606061
4147,6,6,"F","1","0",4.08,1370,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4150,3,4,"F","1","0",4.27,980,"Arts & Letters","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
4154,7,7,"F","1","0",3.89,1250,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4156,1,1,"F","0","0",3.88,820,"Business & Economics","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
4157,7,7,"F","0","1",3.96,1270,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4159,7,6,"M","0","0",3.75,1350,"Math & Science","1","0",NA,0,0.336,"0","0",0.00160901045856798
4162,7,7,"M","1","0",3.92,1340,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4163,1,1,"F","0","0",3.89,870,"Math & Science","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
4172,6,7,"F","1","0",4,1420,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4173,3,3,"F","0","0",3.86,1190,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4174,3,3,"F","0","0",3.62,1050,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4177,2,4,"F","0","0",4.14,1180,"Math & Science","1","0",NA,0,0.393939393939394,"0","0",0.00160901045856798
4185,6,5,"F","0","0",3.79,1180,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4192,6,5,"F","1","0",3.68,1120,"Arts & Letters","1","1",3.221,1,0.855172413793103,"1","1",1
4194,7,6,"F","1","0",4,1300,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4196,7,7,"F","1","0",4.27,1420,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4199,7,5,"F","0","0",4.24,1360,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4207,7,6,"F","1","0",3.79,1540,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4209,1,1,"M","0","1",3.74,1370,"Math & Science","1","0",NA,1,0.916666666666667,"0","0",0.123106060606061
4213,6,7,"M","1","0",3.86,1150,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4216,5,4,"M","0","0",4.08,1270,"Math & Science","1","1",3.26,1,0.73936170212766,"1","0",0.173497267759563
4225,7,7,"F","1","0",3.48,1320,"Math & Science","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
4226,6,6,"F","1","0",4.14,1270,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4227,7,7,"F","1","0",4.19,1360,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4236,7,7,"F","0","1",4,1540,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4237,6,6,"M","0","0",3.91,1370,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4244,6,6,"F","0","0",3.81,1230,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4248,6,5,"F","0","1",4.21,1380,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4252,6,7,"F","1","0",3.91,1280,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4256,6,6,"F","1","0",4.09,1530,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4257,6,6,"F","1","0",4.36,1240,"Math & Science","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
4260,6,6,"M","1","0",3.79,1420,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4261,3,3,"M","1","0",3.54,1440,"Arts & Letters","1","0",NA,1,1,"0","0",0.123106060606061
4263,7,7,"F","1","0",3.95,1460,"Business & Economics","1","1",3.522,1,0.896933560477002,"1","0",0.123106060606061
4270,6,6,"F","1","0",4.1,1140,"Arts & Letters","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
4274,6,6,"M","1","0",3.64,1530,"Business & Economics","1","0",NA,1,0.880952380952381,"0","0",0.123106060606061
4279,7,5,"F","1","0",3.9,1430,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4284,7,7,"F","1","0",4.13,1440,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4286,4,4,"M","1","0",3.73,1380,"Math & Science","1","1",1.844,1,0.855172413793103,"1","1",1
4289,6,6,"F","0","1",4.16,1470,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4291,7,7,"F","0","0",4.4,1500,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4295,2,1,"F","0","1",3.82,1000,"Arts & Letters","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
4296,7,6,"F","0","0",3.65,1380,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
4302,3,1,"M","0","0",4.25,1220,"Arts & Letters","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
4303,4,3,"M","0","0",4.16,1460,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4306,1,1,"F","0","0",4.4,1190,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
4309,7,6,"F","1","0",4.09,1330,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4313,6,6,"M","1","0",4.1,1460,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4314,7,7,"F","0","1",3.93,1250,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4318,4,5,"F","0","0",3.95,1130,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4324,3,4,"M","0","0",3.67,1050,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4328,7,3,"M","1","0",4,1100,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4329,7,7,"F","1","0",3.14,1440,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
4334,4,4,"M","1","0",4.29,1400,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4339,6,4,"F","1","0",3.9,1070,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4346,5,5,"F","1","0",4.25,1330,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4350,4,3,"F","1","0",3.33,1290,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
4359,7,6,"M","1","0",3.62,1210,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4360,4,5,"F","1","0",4.05,1270,"Math & Science","1","1",2.725,1,0.73936170212766,"1","0",0.173497267759563
4362,6,5,"F","1","0",4.1,1290,"Arts & Letters","1","1",3.814,1,0.73936170212766,"1","0",0.173497267759563
4363,6,6,"M","1","0",3.91,1210,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4364,7,7,"M","1","0",3.55,1320,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
4373,7,7,"M","1","0",3.83,1200,"Business & Economics","1","1",3.649,1,0.854901960784314,"1","1",1
4374,3,3,"F","0","0",3.54,1530,"Math & Science","1","0",NA,1,1,"0","0",0.123106060606061
4375,7,7,"F","0","1",4.3,1500,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4377,3,4,"F","1","0",4,1240,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4382,7,7,"M","0","1",4.09,1440,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4387,7,7,"F","1","0",4.18,1330,"Math & Science","1","1",3.198,1,0.73936170212766,"1","0",0.173497267759563
4389,7,6,"F","1","0",3.96,1290,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4391,7,7,"F","0","1",4.21,1430,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4392,7,7,"M","1","0",4.09,1260,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4396,3,3,"M","1","0",3.71,1340,"Arts & Letters","1","0",NA,1,0.769230769230769,"0","0",0.173497267759563
4403,7,7,"F","0","0",4.21,1360,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4406,6,6,"F","1","0",3.95,1490,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4409,7,7,"F","1","0",4.1,1340,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4412,6,6,"M","0","1",4,1440,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4423,6,2,"M","0","0",3.78,1020,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4429,3,5,"F","0","1",3.79,1510,"Math & Science","1","1",3.025,1,0.896933560477002,"1","0",0.123106060606061
4430,1,2,"M","0","0",3.15,1280,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
4432,7,6,"F","0","1",3.75,1360,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
4433,4,6,"F","1","0",4.05,1510,"Math & Science","1","1",3.818,1,0.896933560477002,"1","0",0.123106060606061
4434,7,7,"M","0","1",4.1,1260,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4436,1,2,"M","0","0",4.14,950,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
4437,2,1,"F","0","0",3.92,1130,"Business & Economics","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
4438,5,7,"F","0","0",4.21,1140,"Arts & Letters","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
4441,4,4,"F","1","0",3.73,1140,"Business & Economics","1","1",2.802,1,0.855172413793103,"1","1",1
4444,1,3,"M","0","0",3.65,910,"Arts & Letters","1","1",2.643,1,0.855172413793103,"1","1",1
4448,6,6,"M","1","0",3.55,1170,"Business & Economics","1","1",2.737,1,0.855172413793103,"1","1",1
4450,4,4,"F","1","0",4.18,1140,"Business & Economics","1","1",2.875,1,0.854901960784314,"1","1",1
4452,6,6,"F","1","0",4,1250,"Arts & Letters","1","1",3.587,1,0.854901960784314,"1","1",1
4455,6,6,"M","1","0",4.18,1450,"Business & Economics","1","1",3.174,1,0.896933560477002,"1","0",0.123106060606061
4460,3,4,"M","1","0",4.23,1230,"Business & Economics","1","0",NA,1,0.717948717948718,"0","0",0.00160901045856798
4464,6,6,"M","0","1",3.86,1320,"Business & Economics","1","1",2.843,1,0.903225806451613,"1","1",1
4468,5,6,"F","0","1",4.25,1310,"Math & Science","1","1",3.18,1,0.73936170212766,"1","0",0.173497267759563
4469,6,7,"F","1","0",3.42,1320,"Math & Science","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
4474,7,7,"F","1","0",3.64,1490,"Business & Economics","1","1",2.725,1,0.855172413793103,"1","1",1
4479,6,4,"M","1","0",4,1310,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4481,4,6,"F","1","0",3.48,1140,"Arts & Letters","1","1",2.716,1,0.855172413793103,"1","1",1
4483,6,6,"F","0","0",3.91,1230,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4487,7,6,"F","1","0",3.71,1340,"Arts & Letters","1","0",NA,0,0.336,"0","0",0.00160901045856798
4489,6,6,"F","1","0",3.92,1390,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4494,5,6,"M","1","0",3.82,1340,"Math & Science","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
4499,6,6,"F","1","0",3.86,1190,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4514,6,3,"F","1","0",4.18,1130,"Business & Economics","1","1",3.189,1,0.854901960784314,"1","1",1
4515,4,6,"M","0","0",4.14,1400,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4517,7,6,"F","0","0",3.75,1210,"Business & Economics","1","1",3.512,1,0.855172413793103,"1","1",1
4519,6,6,"M","0","1",3.95,1430,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4522,7,6,"F","0","0",4,1150,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4524,6,4,"M","1","0",3.75,1290,"Business & Economics","1","1",3.202,1,0.855172413793103,"1","1",1
4529,6,6,"M","0","1",4.25,1470,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4536,3,5,"M","1","0",4.17,1400,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4539,6,6,"M","1","0",3.29,1170,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4542,6,6,"F","0","1",4.25,1460,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4549,6,6,"F","1","0",4.2,1350,"Arts & Letters","1","1",3.301,1,0.896933560477002,"1","0",0.123106060606061
4551,6,7,"F","1","0",4.36,1470,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4559,5,5,"F","1","0",3.9,1400,"Business & Economics","1","1",3.487,1,0.896933560477002,"1","0",0.123106060606061
4562,4,7,"M","1","0",3.55,1260,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4564,6,6,"F","0","1",4.3,1090,"Arts & Letters","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
4566,6,6,"M","1","0",4.05,1350,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4567,4,6,"F","1","0",3.62,1260,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4568,6,6,"F","0","0",3.81,1260,"Business & Economics","1","1",2.884,1,0.903225806451613,"1","1",1
4570,6,7,"F","0","0",4.14,1400,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4573,7,4,"M","1","0",3.75,1480,"Arts & Letters","1","0",NA,1,0.764705882352941,"0","0",0.173497267759563
4575,7,6,"F","1","0",3.83,1250,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4577,6,6,"M","1","0",3.59,1280,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
4579,6,6,"F","1","0",4.15,1270,"Arts & Letters","1","1",3.676,1,0.73936170212766,"1","0",0.173497267759563
4580,6,6,"M","1","0",3.72,1460,"Math & Science","1","1",2.535,1,0.855172413793103,"1","1",1
4584,5,6,"M","0","1",3.61,1390,"Math & Science","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
4585,3,7,"M","1","0",3.35,1380,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
4587,4,6,"M","1","0",3.62,1160,"Math & Science","1","1",2.282,1,0.855172413793103,"1","1",1
4594,7,6,"F","1","0",3.85,1420,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4597,3,6,"M","1","0",4.17,1390,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4607,3,3,"F","1","0",4.17,1260,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4611,7,6,"F","1","0",3.82,1150,"Math & Science","1","1",2.58,1,0.854901960784314,"1","1",1
4613,6,6,"M","0","0",3.85,1250,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4614,7,6,"F","0","0",3.91,1330,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4619,4,7,"F","1","0",4.12,1350,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4629,6,6,"F","0","0",4.32,1310,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4630,6,5,"F","1","0",4.29,1210,"Business & Economics","1","1",3.228,1,0.854901960784314,"1","1",1
4631,6,6,"F","0","1",3.91,1260,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4640,7,7,"M","0","1",3.59,1240,"Arts & Letters","1","1",3.161,1,0.855172413793103,"1","1",1
4642,4,4,"F","1","0",3.82,1210,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4644,6,6,"M","0","0",3.77,1370,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
4645,6,6,"M","1","0",4.25,1430,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4647,1,1,"F","0","1",3.89,890,"Arts & Letters","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
4649,7,7,"M","0","0",4.14,1570,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4650,7,6,"F","1","0",3.85,1280,"Business & Economics","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
4655,6,6,"F","0","1",3.77,1360,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
4658,7,7,"F","0","0",3.75,1120,"Arts & Letters","1","1",3.057,1,0.855172413793103,"1","1",1
4662,7,7,"M","1","0",3.55,1330,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
4664,7,7,"M","1","0",3.65,1400,"Business & Economics","1","1",3.074,1,0.855172413793103,"1","1",1
4669,7,7,"F","1","0",4.31,1390,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4670,1,3,"F","0","0",3.69,1160,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4674,6,7,"F","1","0",4.21,1290,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4677,6,6,"M","0","1",3.91,1300,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4678,7,7,"F","1","0",3.81,1280,"Arts & Letters","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
4679,6,7,"F","1","0",3.55,1210,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4680,6,6,"M","0","1",3.62,1230,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4681,6,6,"M","1","0",3.5,1400,"Business & Economics","1","1",2.989,1,0.855172413793103,"1","1",1
4684,3,3,"F","1","0",4,1250,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
4685,6,6,"F","0","0",3.5,1190,"Math & Science","1","1",1.657,1,0.855172413793103,"1","1",1
4687,4,4,"F","0","1",4.4,1550,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4689,7,5,"F","1","0",3.5,1230,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4693,6,3,"F","0","1",4.31,1010,"Business & Economics","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
4694,6,7,"F","1","0",4.2,1370,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4696,6,7,"M","1","0",3.77,1320,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
4706,7,6,"M","1","0",4.09,1320,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4709,7,6,"F","0","0",4.32,1310,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4711,6,6,"M","1","0",4.1,1230,"Business & Economics","1","1",2.287,1,0.854901960784314,"1","1",1
4721,7,7,"F","1","0",3.71,1300,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
4727,5,4,"M","0","1",4.11,1230,"Math & Science","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
4728,6,4,"F","1","0",4.29,1310,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4729,5,1,"F","0","1",3.68,1000,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4731,4,4,"F","0","1",4.08,1300,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
4737,6,7,"M","1","0",3.45,1200,"Business & Economics","1","1",2.934,1,0.855172413793103,"1","1",1
4739,2,1,"F","0","0",4.23,1050,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
4742,6,7,"M","1","0",4.18,1220,"Business & Economics","1","0",NA,1,0.717948717948718,"0","0",0.00160901045856798
4750,3,1,"F","0","1",3.67,1130,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
4751,6,2,"F","0","0",4.3,990,"Math & Science","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
4755,6,7,"F","0","0",4.04,1180,"Arts & Letters","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
4756,7,6,"F","1","0",4.05,1360,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
4758,1,1,"F","0","1",4.05,1210,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
4759,5,7,"F","0","1",4.25,1460,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
